                    Time        Lat         Lon  Unscaled      IMIC RADS GIM
2509 2016-09-18 19:07:00 -27.348962  218.641526  0.003814 -0.003702   0.0058
2510 2016-09-18 20:43:00 -11.437534  197.248321  0.000536 -0.007426   0.0114
2511 2016-09-18 22:23:00  -5.641593  173.307071  0.002728 -0.009954   0.0001
2512 2016-09-18 23:17:00  16.920903  338.092024  0.001638 -0.006177  -0.0007
2513 2016-09-19 01:01:00  29.575551  309.667535 -0.006545 -0.009285  -0.0018
2514 2016-09-19 01:53:00 -35.801223  115.281552 -0.002743  -0.00924  -0.0029
2515 2016-09-19 04:18:00  11.036956  263.713563  0.009493  0.003241    0.009
2516 2016-09-19 06:00:00  13.676386  237.863098  0.004697  -0.00013  -0.0015
2517 2016-09-19 07:02:00 -54.169815   32.403851 -0.009157 -0.013384  -0.0028
2518 2016-09-19 07:40:00   11.23924  213.173659  0.000377 -0.004991  -0.0037
2519 2016-09-19 09:21:00  11.876663  187.780966 -0.007504 -0.014093  -0.0089
2520 2016-09-19 10:22:00  -47.23877  345.082614 -0.005041 -0.012902  -0.0094
2521 2016-09-19 11:02:00  10.684563  162.805062 -0.012454 -0.020019  -0.0045
2522 2016-09-19 11:49:00   0.731486   332.74779 -0.000228 -0.013423  -0.0094
2523 2016-09-19 12:51:00  38.628692  130.282972  0.002894 -0.002709  -0.0014
2524 2016-09-19 13:42:00 -43.048029  296.181243  -0.00258 -0.011063  -0.0042
2525 2016-09-19 17:03:00 -39.227855    246.9892  0.003487 -0.003352   0.0083
2526 2016-09-19 17:48:00  20.422616   59.539541  0.008397  0.003424   0.0052
2527 2016-09-19 18:44:00 -38.685777  221.915542 -0.000049 -0.007048   0.0035
2528 2016-09-19 20:17:00 -12.009853   203.66284 -0.006341 -0.024445   -0.007
2529 2016-09-19 21:58:00 -11.647087  178.499382 -0.012197 -0.029113  -0.0209
2530 2016-09-19 22:53:00  27.568372  341.995666  0.001039 -0.004719  -0.0003
2531 2016-09-20 01:27:00 -35.669117  121.866344 -0.006384 -0.012432  -0.0052
2532 2016-09-20 03:51:00   9.839155  270.529823  0.013375  0.005867   0.0084
2533 2016-09-20 04:55:00 -54.801461   63.863002 -0.008366 -0.011941  -0.0031
2534 2016-09-20 05:33:00  13.423431  244.466541  0.014556  0.008143   0.0075
2535 2016-09-20 06:34:00 -50.480231   40.741568 -0.005001 -0.008799      0.0
2536 2016-09-20 07:14:00  12.816915  219.358578   0.00044 -0.007208  -0.0034
2537 2016-09-20 08:55:00  12.627063  194.154659 -0.029728  -0.03669  -0.0248
2538 2016-09-20 09:55:00 -47.395432  351.565032 -0.007923 -0.012745  -0.0062
2539 2016-09-20 10:35:00   9.721128  169.568358 -0.020923 -0.031454  -0.0307
2540 2016-09-20 11:24:00  -3.742565  338.301036  0.005217 -0.008911  -0.0022
2541 2016-09-20 12:16:00   10.24255  144.203519  0.005543 -0.003406   0.0039
2542 2016-09-20 13:04:00   0.698934  314.039086  0.004362 -0.008852    0.002
2543 2016-09-20 14:57:00 -42.145003  277.799938  0.002335 -0.005018   0.0005
2544 2016-09-20 15:41:00  20.543575   91.303209  0.006714   0.00138   0.0054
2545 2016-09-20 16:36:00 -35.653483  254.652316 -0.003785 -0.009266   0.0077
2546 2016-09-20 17:22:00  21.054777   65.930869 -0.002811 -0.005495   0.0033
2547 2016-09-20 18:19:00 -44.079748  226.612251 -0.007037 -0.011437    0.001
2548 2016-09-20 19:53:00 -17.241338  208.993477 -0.001966 -0.013034  -0.0004
2549 2016-09-20 21:31:00  -9.384765  185.557358 -0.011104 -0.024073  -0.0095
2550 2016-09-20 22:31:00   39.28033  345.136093 -0.004476 -0.007104   0.0002
2551 2016-09-20 23:10:00  -0.809554  162.223452  0.002779 -0.010166   0.0125
2552 2016-09-21 00:05:00  17.109219  325.891056 -0.005817 -0.012655  -0.0067
2553 2016-09-21 00:53:00  -8.835186  135.188073 -0.001552 -0.014763  -0.0088
2554 2016-09-21 02:45:00 -46.573635   99.428621 -0.000458 -0.004853   0.0014
2555 2016-09-21 04:27:00 -50.482632   72.533826 -0.008517 -0.013026  -0.0041
2556 2016-09-21 05:07:00  14.292358   250.81103  0.006731  0.001939   0.0048
2557 2016-09-21 06:09:00  -52.53376    46.32336 -0.010144 -0.014962  -0.0045
2558 2016-09-21 06:48:00  14.452481  225.526804  0.010035  0.004781    0.007
2559 2016-09-21 08:29:00  12.431028   200.74466  -0.01789 -0.024062  -0.0171
2560 2016-09-21 10:09:00  10.528967  175.930455 -0.016265 -0.024646   -0.022
2561 2016-09-21 11:07:00 -36.495602  336.679136  0.001297 -0.006614  -0.0028
2562 2016-09-21 11:50:00     7.9191  151.272082  0.004948 -0.003352   0.0037
2563 2016-09-21 12:38:00  -1.291177  320.143036  0.003442  -0.00834  -0.0011
2564 2016-09-21 14:32:00 -45.842291  282.987763   0.00269 -0.001841   0.0061
2565 2016-09-21 16:11:00 -41.236151   259.41195  0.003608 -0.001473   0.0056
2566 2016-09-21 19:28:00 -23.051655  214.129514 -0.003047 -0.009082   0.0031
2567 2016-09-21 21:05:00  -9.305576  192.119913 -0.018725 -0.030514  -0.0129
2568 2016-09-21 22:07:00  47.995571  348.499473 -0.011332 -0.013466  -0.0085
2569 2016-09-21 23:39:00   16.55922  332.565515 -0.004583 -0.012478  -0.0138
2570 2016-09-22 00:29:00 -16.251302  140.031716 -0.003727 -0.013165  -0.0074
2571 2016-09-22 01:25:00  35.319128  302.422649 -0.003884 -0.006888      0.0
2572 2016-09-22 02:16:00 -35.091389  109.883469 -0.010475 -0.015664  -0.0064
2573 2016-09-22 04:41:00  13.921398  257.441437 -0.000265 -0.003945  -0.0006
2574 2016-09-22 05:43:00 -54.808111   51.702849 -0.007288 -0.012034   -0.002
2575 2016-09-22 06:22:00  14.198684  232.130528  0.003289 -0.000906   0.0001
2576 2016-09-22 08:03:00   12.05764  207.374972 -0.007637 -0.012141   -0.007
2577 2016-09-22 10:45:00  -51.38502  337.672032 -0.006533  -0.01194  -0.0061
2578 2016-09-22 11:24:00   8.964315  157.581934  0.004064 -0.005268   0.0027
2579 2016-09-22 12:11:00   0.559906  327.097757 -0.000069 -0.011492  -0.0023
2580 2016-09-22 13:11:00   30.65003  127.035145  0.006427  0.001783   0.0042
2581 2016-09-22 15:41:00 -27.187944  270.113285  0.007153 -0.001106   0.0056
2582 2016-09-22 17:28:00 -48.044883  238.157375 -0.005847 -0.009804  -0.0013
2583 2016-09-22 18:13:00  27.426097   52.161772  0.007364  0.003531    0.005
2584 2016-09-22 19:04:00 -31.022804  218.583538 -0.002966 -0.007338   0.0025
2585 2016-09-22 20:40:00 -11.298217  198.213354 -0.007508  -0.02373  -0.0196
2586 2016-09-22 23:13:00   16.84077  339.044249  -0.00707 -0.012742  -0.0154
2587 2016-09-23 00:56:00   26.32058  311.463761 -0.002053 -0.004875  -0.0009
2588 2016-09-23 01:45:00 -19.112583  120.651587 -0.002831 -0.010485      0.0
2589 2016-09-23 05:56:00  13.658036  238.800741  0.007016  0.002522   0.0014
2590 2016-09-23 07:36:00  11.044229  214.151431   -0.0023 -0.007883  -0.0034
2591 2016-09-23 09:17:00  11.918541  188.704872 -0.012099 -0.018773   -0.012
2592 2016-09-23 10:17:00 -44.442817   347.09896 -0.000484 -0.005839  -0.0021
2593 2016-09-23 10:58:00  12.203804   163.39247 -0.013971 -0.021679  -0.0155
2594 2016-09-23 11:45:00   0.688002  333.671572 -0.003708  -0.01548  -0.0066
2595 2016-09-23 13:38:00 -40.241573  298.082196 -0.004228 -0.010098  -0.0038
2596 2016-09-23 15:17:00 -35.441847  274.351243  0.004333 -0.001571   0.0051
2597 2016-09-23 16:59:00 -36.764478  248.702073  0.000916 -0.003641   0.0059
2598 2016-09-23 17:45:00  20.526528   60.447911  0.009821   0.00499   0.0036
2599 2016-09-23 18:40:00 -38.789526  222.816049 -0.002342 -0.006866   0.0036
2600 2016-09-23 20:14:00 -11.879258  204.626303  0.004395 -0.012876  -0.0002
2601 2016-09-23 21:55:00  -11.57596  179.449221 -0.002421 -0.018556  -0.0092
2602 2016-09-23 22:51:00  31.904819  341.749404  0.001259 -0.001377   0.0026
2603 2016-09-23 23:33:00   -0.81705  156.610442  0.000877 -0.013053   0.0037
2604 2016-09-24 00:27:00   16.46695  320.430901 -0.009418 -0.015689  -0.0135
2605 2016-09-24 03:09:00 -51.771673   91.570956  0.001729 -0.003671    0.004
2606 2016-09-24 04:51:00 -53.934349   65.254486 -0.009637  -0.01475  -0.0041
2607 2016-09-24 05:30:00  13.945024  245.280031  0.004837  0.000569   0.0011
2608 2016-09-24 06:31:00 -51.334705   41.283416 -0.003784 -0.009831  -0.0002
2609 2016-09-24 07:10:00  13.043725  220.240302 -0.006405 -0.011924   -0.011
2610 2016-09-24 08:51:00  12.795332  195.049886 -0.000031 -0.005691   -0.002
2611 2016-09-24 09:53:00   -50.4459  351.194263 -0.004983 -0.010254  -0.0037
2612 2016-09-24 10:32:00  10.067214  170.423914 -0.014562  -0.02137  -0.0172
2613 2016-09-24 11:22:00  -8.874482  338.088004  0.002947 -0.009571  -0.0096
2614 2016-09-24 12:12:00   7.753042  145.698343  0.014366  0.004677   0.0054
2615 2016-09-24 13:00:00   0.587585   314.94835  0.001548 -0.011222  -0.0043
2616 2016-09-24 14:53:00 -43.301251   278.32417  0.002326 -0.002444    0.008
2617 2016-09-24 16:33:00 -38.042157  254.848947  0.000054 -0.004784   0.0068
2618 2016-09-24 17:19:00  21.638581   66.721785   0.00899  0.004312   0.0083
2619 2016-09-24 18:16:00 -45.814246  226.892651 -0.000478 -0.004533   0.0056
2620 2016-09-24 19:49:00  -18.53318  209.620552  0.008364 -0.000611   0.0114
2621 2016-09-24 21:27:00  -8.317627  186.731779 -0.001869 -0.018455  -0.0106
2622 2016-09-24 22:27:00  39.743558  345.918434 -0.005706 -0.009293  -0.0044
2623 2016-09-24 23:06:00    -0.0375  163.328632  0.003356 -0.010822   0.0041
2624 2016-09-25 00:01:00  16.869376   326.88167  0.000754 -0.005301   0.0012
2625 2016-09-25 00:50:00  -9.659065  135.936387  0.004211 -0.007502   0.0063
2626 2016-09-25 02:41:00   -45.3552  100.835435 -0.005375 -0.009788  -0.0013
2627 2016-09-25 04:24:00 -51.919004   72.801174 -0.006829    -0.011  -0.0022
2628 2016-09-25 05:04:00  15.176218  251.540085   0.00202 -0.002517   0.0016
2629 2016-09-25 06:05:00 -53.163726   46.945305 -0.005104 -0.008902   0.0015
2630 2016-09-25 06:45:00  13.919655  226.584252   0.00136 -0.003606  -0.0025
2631 2016-09-25 08:25:00  12.430034  201.679162 -0.010573  -0.01486  -0.0084
2632 2016-09-25 10:06:00  10.646648  176.838084  0.003693 -0.002077   0.0027
2633 2016-09-25 11:03:00 -35.911823  337.791012 -0.004376 -0.012461  -0.0064
2634 2016-09-25 11:46:00   8.214681  152.140086  0.011099  0.000459   0.0013
2635 2016-09-25 12:34:00   -0.76016  321.195159 -0.000351 -0.014654  -0.0069
2636 2016-09-25 14:29:00  -50.34956   282.04523  0.002393 -0.003943    0.004
2637 2016-09-25 16:08:00 -41.587716  260.225629 -0.005949 -0.011311   0.0016
2638 2016-09-25 17:50:00 -44.587766  233.903961  0.003273 -0.001611   0.0097
2639 2016-09-25 19:24:00 -22.819746   215.12176  0.005368 -0.002684    0.011
2640 2016-09-25 21:01:00  -8.955149  193.133563 -0.002062 -0.018314   -0.006
2641 2016-09-25 22:04:00  50.603542  348.304198 -0.000674 -0.003429  -0.0007
2642 2016-09-25 22:41:00  -2.212072  169.392254 -0.000043 -0.014096   0.0021
2643 2016-09-25 23:35:00  16.740583   333.45743 -0.010177 -0.019059  -0.0234
2644 2016-09-26 00:25:00 -16.020588  141.020456  0.005767 -0.001802   0.0095
2645 2016-09-26 01:22:00  36.027075  303.143742 -0.003575 -0.006476   0.0011
2646 2016-09-26 02:11:00 -30.530943  112.122723   0.00029 -0.005542   0.0011
2647 2016-09-26 04:37:00  11.388172  258.956769  0.007029  0.002973   0.0128
2648 2016-09-26 06:18:00  13.851295  233.145606  0.005694 -0.000097   0.0072
2649 2016-09-26 07:59:00  11.415211  208.456411 -0.021736 -0.029137  -0.0179
2650 2016-09-26 09:40:00  11.580874  183.171209 -0.003105 -0.010806  -0.0109
2651 2016-09-26 10:41:00 -50.932223  338.815892 -0.006272 -0.012028  -0.0056
2652 2016-09-26 11:20:00   9.030803  158.501927  0.001112 -0.006698  -0.0015
2653 2016-09-26 12:08:00   0.729256  328.070407  0.002583 -0.010866  -0.0002
2654 2016-09-26 13:07:00  31.479856  127.739409  0.008781  0.003916   0.0066
2655 2016-09-26 17:24:00 -48.168537  239.040346 -0.001391 -0.005653   0.0048
2656 2016-09-26 18:09:00   26.37495   53.371063  0.009177  0.003851   0.0056
2657 2016-09-26 19:01:00 -32.671152  219.054628 -0.001291 -0.007421   0.0055
2658 2016-09-26 20:36:00 -12.310039  198.917461 -0.001307 -0.014129   0.0003
2659 2016-09-26 22:16:00  -7.933388  174.662749  0.013571  0.000943   0.0177
2660 2016-09-26 23:09:00  17.084779  339.921647 -0.026067    -0.033  -0.0229
2661 2016-09-26 23:57:00  -8.103014  149.377962 -0.001167  -0.01406  -0.0003
2662 2016-09-27 00:52:00  24.974755  312.744572  0.007142  0.002474   0.0056
2663 2016-09-27 01:40:00 -14.700744  122.627168  0.000442 -0.010459   0.0012
2664 2016-09-27 04:10:00  10.790281  265.637974  0.008848  0.000464   0.0028
2665 2016-09-27 05:52:00  13.607515  239.747495   0.01055  0.003425   0.0014
2666 2016-09-27 07:32:00  10.993714  215.098097 -0.008914 -0.014368  -0.0124
2667 2016-09-27 09:14:00  12.045285  189.611127 -0.000543 -0.007565  -0.0084
2668 2016-09-27 10:13:00 -44.335603  348.073406 -0.004889 -0.013895  -0.0086
2669 2016-09-27 10:54:00  10.381063  164.742562 -0.010092 -0.016453   -0.001
2670 2016-09-27 11:41:00   0.678689  334.604909  0.002346   -0.0129  -0.0009
2671 2016-09-27 12:40:00  26.827783  135.539771  0.003504 -0.002583   0.0017
2672 2016-09-27 15:14:00 -37.728805  274.584033 -0.001719 -0.008431   0.0015
2673 2016-09-27 16:55:00 -35.313609   250.07752 -0.003516 -0.009851   0.0031
2674 2016-09-27 17:41:00   20.65352    61.35221  0.000757 -0.002634   0.0034
2675 2016-09-27 18:37:00 -39.614868   223.48298 -0.005501  -0.01207  -0.0043
2676 2016-09-27 20:10:00 -12.124957  205.505514  0.001528 -0.010672   0.0173
2677 2016-09-27 21:51:00 -11.408444  180.422732 -0.010806  -0.02921  -0.0179
2678 2016-09-27 22:48:00  33.967541  342.093583 -0.003762 -0.006855  -0.0017
2679 2016-09-27 23:29:00  -1.122319  157.478336 -0.009277 -0.025505  -0.0037
2680 2016-09-28 00:24:00  16.476032  321.364077 -0.003757 -0.011573  -0.0083
2681 2016-09-28 03:04:00 -48.844021   93.820646 -0.006729 -0.011088  -0.0047
2682 2016-09-28 03:47:00  21.171568  269.747672  0.001934 -0.002627   0.0009
2683 2016-09-28 04:46:00 -52.109108   67.099603  -0.00414 -0.008161  -0.0009
2684 2016-09-28 05:26:00  13.718441  246.267724  0.015181  0.009623     0.01
2685 2016-09-28 06:27:00 -51.631943   42.079072 -0.000763 -0.005262   0.0018
2686 2016-09-28 07:07:00  14.411559  220.860312 -0.002301 -0.007022  -0.0017
2687 2016-09-28 08:48:00  12.982091  195.942503 -0.008662 -0.015176  -0.0103
2688 2016-09-28 09:49:00 -49.649085  352.483595 -0.006977  -0.01439  -0.0098
2689 2016-09-28 10:28:00  10.254044  171.317117 -0.003615 -0.011125  -0.0058
2690 2016-09-28 11:20:00 -16.908897  337.176308  0.001536 -0.012952  -0.0082
2691 2016-09-28 12:08:00   7.644566  146.658196  0.002306 -0.004453   0.0013
2692 2016-09-28 12:56:00   0.222536  315.803137  0.006124 -0.008991   0.0023
2693 2016-09-28 14:50:00 -43.543902  279.171844  0.003321  -0.00512   0.0014
2694 2016-09-28 16:30:00 -40.267726  255.062219 -0.003618 -0.010057   0.0045
2695 2016-09-28 17:15:00  22.238358   67.509535  0.003706 -0.000703  -0.0014
2696 2016-09-28 18:13:00 -48.023016  226.944515 -0.000302  -0.00538   0.0034
2697 2016-09-28 19:46:00 -19.250759  210.384254 -0.000934 -0.014212  -0.0005
2698 2016-09-28 21:24:00  -9.096063  187.492205 -0.008643  -0.02536  -0.0064
2699 2016-09-28 22:23:00  40.454793  346.618148 -0.007229 -0.011085  -0.0057
2700 2016-09-28 23:02:00   0.542801  164.392913 -0.000384 -0.016149   0.0078
2701 2016-09-28 23:58:00  16.938799  327.800966  0.002635 -0.006691   0.0034
2702 2016-09-29 00:46:00  -9.847262  136.829577  0.001091 -0.012003  -0.0041
2703 2016-09-29 02:36:00 -42.115273   102.95117 -0.011548  -0.01391  -0.0019
2704 2016-09-29 04:20:00 -52.331993   73.538218 -0.009129 -0.013048  -0.0061
2705 2016-09-29 05:00:00  15.836623  252.321755  -0.00037  -0.00407  -0.0002
2706 2016-09-29 06:01:00 -53.232106   47.846685 -0.006664 -0.010386  -0.0044
2707 2016-09-29 06:41:00  13.989686  227.503861  0.006446  0.000602   0.0061
2708 2016-09-29 08:21:00  12.322783  202.639499 -0.029518 -0.037489  -0.0221
2709 2016-09-29 10:02:00  10.834822  177.731177 -0.023928 -0.030722  -0.0173
2710 2016-09-29 11:01:00 -40.763589  337.178814 -0.001943 -0.011085  -0.0035
2711 2016-09-29 11:42:00   8.403017  153.033571  0.000557 -0.007493   0.0051
2712 2016-09-29 12:30:00   0.351155  322.377136  0.004358 -0.007973   0.0133
2713 2016-09-29 13:30:00  31.149128  122.222367  0.001797 -0.002546   0.0012
2714 2016-09-29 16:04:00  -40.31947  261.590896 -0.001952 -0.010882   -0.005
2715 2016-09-29 17:45:00 -43.032622  235.407294 -0.015279 -0.022838  -0.0152
2716 2016-09-29 19:21:00 -23.890725  215.789674  0.010118  0.000901   0.0125
2717 2016-09-29 20:58:00  -9.321928  193.986818 -0.007917 -0.025375  -0.0051
2718 2016-09-29 22:01:00  53.037506  348.083543 -0.007492 -0.008018  -0.0047
2719 2016-09-29 22:37:00  -3.465797  170.050056  0.002118 -0.015011   0.0045
2720 2016-09-29 23:32:00  16.870809  334.362746 -0.008943 -0.015587   -0.012
2721 2016-09-30 01:18:00  35.570897  304.217675 -0.003375 -0.004723   0.0018
2722 2016-09-30 02:07:00 -32.125969  112.614012  -0.00481 -0.008774  -0.0017
2723 2016-09-30 04:33:00  10.928552  259.997276  0.001482 -0.003509  -0.0011
2724 2016-09-30 06:15:00  13.569086   234.14676  0.007338   0.00309   0.0053
2725 2016-09-30 07:55:00  11.428291  209.389529 -0.002305 -0.008264  -0.0049
2726 2016-09-30 09:36:00  11.653132  184.090866 -0.000075 -0.006901   -0.001
2727 2016-09-30 10:38:00 -52.267491  339.123343 -0.007172 -0.013075  -0.0058
2728 2016-09-30 11:16:00   9.753103  159.275032 -0.004829 -0.011874  -0.0024
2729 2016-09-30 12:04:00   0.597092  328.977199 -0.000013 -0.013211   0.0017
2730 2016-09-30 13:03:00  30.494929  128.948756  0.001481 -0.001894   0.0016
2731 2016-09-30 17:21:00 -48.067284  240.019287 -0.001859 -0.006778   0.0018
2732 2016-09-30 18:58:00 -34.324093  219.512844  0.001397 -0.006178   0.0009
2733 2016-09-30 20:33:00 -13.917878  199.484103  0.003053 -0.011041   0.0064
2734 2016-09-30 22:13:00  -9.778986  175.183222 -0.001231  -0.01411   0.0052
2735 2016-09-30 23:05:00  17.276131  340.812734 -0.001232 -0.008613  -0.0059
2736 2016-09-30 23:53:00  -6.405102  150.694552  -0.00378 -0.014299    0.005
2737 2016-10-01 00:49:00  24.636013  313.767214 -0.005448 -0.008208  -0.0025
2738 2016-10-01 04:07:00  10.569054    266.6244  0.007163  0.002029   0.0041
2739 2016-10-01 05:48:00  13.504559  240.707557  0.011489  0.006497   0.0063
2740 2016-10-01 07:29:00  11.068025  216.017543 -0.006745 -0.012507  -0.0069
2741 2016-10-01 09:10:00  12.178769  190.516993 -0.007737 -0.013185  -0.0037
2742 2016-10-01 10:09:00 -43.596785  349.281247  0.001065 -0.005518   0.0039
2743 2016-10-01 10:50:00   9.982857  165.769051 -0.002883 -0.009204  -0.0002
2744 2016-10-01 12:35:00  23.899651  137.226598  0.000565 -0.002177   0.0038
2745 2016-10-01 13:19:00   0.729978  310.306073 -0.001144 -0.016707  -0.0048
2746 2016-10-01 15:11:00 -39.902341  274.821133 -0.004568 -0.013725  -0.0037
2747 2016-10-01 15:56:00  20.275335   87.628365 -0.005643 -0.008467  -0.0008
2748 2016-10-01 16:51:00 -35.271854  251.027024  0.003226 -0.004209    0.012
2749 2016-10-01 17:37:00   20.66972   62.284859  0.004821  0.001669   0.0005
2750 2016-10-01 18:33:00 -40.970652  223.968469 -0.001031 -0.006901   0.0063
2751 2016-10-01 20:07:00 -14.088773  205.990538 -0.009675 -0.022776   -0.002
2752 2016-10-01 21:47:00 -11.484175  181.341881 -0.003801 -0.017295   -0.002
2753 2016-10-01 22:44:00   35.50802  342.574676  -0.00355  -0.00547   0.0006
2754 2016-10-01 23:25:00  -0.725456  158.502485 -0.003364 -0.014159   0.0074
2755 2016-10-02 00:20:00   16.55147  322.282875 -0.001914 -0.011271  -0.0088
2756 2016-10-02 03:00:00  -47.70592   95.233822 -0.006796 -0.011099  -0.0036
2757 2016-10-02 04:42:00 -51.034116   68.543256 -0.007522 -0.012303  -0.0049
2758 2016-10-02 06:23:00 -51.764124   42.954543 -0.006241 -0.010304   0.0002
2759 2016-10-02 07:03:00  14.605816  221.751838  0.002553 -0.001949  -0.0022
2760 2016-10-02 08:44:00  12.881111  196.902178 -0.002431 -0.006307   -0.003
2761 2016-10-02 09:45:00  -50.30022  353.132745 -0.006721  -0.01167  -0.0038
2762 2016-10-02 10:24:00  10.330326  172.236252 -0.000755 -0.005948   0.0013
2763 2016-10-02 11:18:00 -22.932837  336.654933 -0.000615 -0.012722  -0.0053
2764 2016-10-02 12:53:00  -0.918414  316.486648 -0.000649 -0.016547   -0.006
2765 2016-10-02 14:46:00 -43.387735  280.165729  0.003787 -0.004185    0.007
2766 2016-10-02 16:26:00 -40.693681  255.857135 -0.000163 -0.007873   0.0039
2767 2016-10-02 17:11:00  21.549357   68.616024  0.007794  0.002906   0.0034
2768 2016-10-02 18:09:00 -48.041197  227.874894 -0.004132 -0.008994   0.0027
2769 2016-10-02 19:42:00 -19.386984  211.288217  0.008066 -0.005358   0.0104
2770 2016-10-02 21:20:00  -9.232647  188.397806  0.005202  -0.01461  -0.0033
2771 2016-10-02 22:20:00  42.107156  346.991867 -0.002779 -0.005029   0.0001
2772 2016-10-02 22:58:00   0.701539  165.364237   0.00089 -0.013652    0.006
2773 2016-10-02 23:54:00  16.780214  328.774946  -0.00168 -0.007392  -0.0064
2774 2016-10-03 01:42:00  43.311196  296.073239  -0.00837 -0.010097  -0.0022
2775 2016-10-03 02:32:00 -41.145298  104.222598 -0.006093 -0.009138   0.0019
2776 2016-10-03 04:17:00 -53.326078   73.984813 -0.006859 -0.010897  -0.0022
2777 2016-10-03 05:58:00 -54.281941   48.245376 -0.008135 -0.013899   -0.007
2778 2016-10-03 06:37:00  13.949822  228.449615  -0.00146 -0.006043   0.0006
2779 2016-10-03 08:18:00  12.341898  203.571613 -0.009642 -0.017944  -0.0087
2780 2016-10-03 09:58:00  11.208484  178.582691 -0.005811 -0.014603  -0.0086
2781 2016-10-03 10:59:00  -46.41401  336.062679 -0.005551 -0.012298  -0.0062
2782 2016-10-03 11:39:00   9.545049  153.712644 -0.001674 -0.008542   0.0021
2783 2016-10-03 12:26:00   0.567813  323.361228  0.004303 -0.010095   0.0021
2784 2016-10-03 16:00:00 -40.456235  262.482742 -0.005313 -0.012551   0.0002
2785 2016-10-03 17:42:00 -43.633686  236.128701  -0.00339 -0.008806   0.0057
2786 2016-10-03 19:17:00 -22.793796   217.00108  0.000336 -0.008507   0.0073
2787 2016-10-03 20:54:00  -9.519759  194.878539  0.002103 -0.014708  -0.0022
2788 2016-10-03 22:34:00  -4.077605   170.85036 -0.000882 -0.014716   0.0071
2789 2016-10-03 23:28:00  16.714427  335.336144 -0.002813 -0.011121  -0.0064
2790 2016-10-04 00:17:00   -11.2167  144.001094 -0.002226 -0.013637  -0.0008
2791 2016-10-04 01:14:00  34.243819  305.548857 -0.000423 -0.003146   0.0038
2792 2016-10-04 02:03:00 -31.561529  113.709819 -0.004799 -0.011368  -0.0039
2793 2016-10-04 06:11:00   13.47257  235.105465  0.008975  0.001907   0.0039
2794 2016-10-04 07:51:00  11.509018  210.307564 -0.026456 -0.035448  -0.0255
2795 2016-10-04 09:32:00  11.674909  185.022334  0.001558 -0.005779   0.0024
2796 2016-10-04 10:35:00 -53.951682  339.218685 -0.013445 -0.018431  -0.0122
2797 2016-10-04 11:13:00   9.774953  160.206445 -0.002223 -0.009774   0.0051
2798 2016-10-04 12:00:00   0.693029    329.9345  0.003912 -0.010593  -0.0003
2799 2016-10-04 13:00:00  31.398216  129.635571  0.000251 -0.005069  -0.0043
2800 2016-10-04 15:28:00 -21.707862  274.311193  0.003547 -0.007313  -0.0002
2801 2016-10-04 17:17:00 -47.107211  241.349434 -0.006945 -0.012287  -0.0019
2802 2016-10-04 18:55:00 -36.100455  219.919485 -0.006036 -0.011653   0.0018
2803 2016-10-04 20:29:00 -14.176931  200.360676  -0.00507 -0.024678   -0.024
2804 2016-10-04 22:09:00 -10.038395  176.060839 -0.007152 -0.024917  -0.0056
2805 2016-10-04 23:02:00  17.358102  341.729842 -0.021043 -0.030625  -0.0299
2806 2016-10-04 23:49:00  -5.660535  151.796946 -0.005322 -0.017889   0.0017
2807 2016-10-05 00:44:00  23.068798  315.098286  0.001092 -0.003544   0.0003
2808 2016-10-05 04:03:00  10.651865  267.541865 -0.001974 -0.005883   -0.001
2809 2016-10-05 05:45:00   13.52838  241.638448  0.003107 -0.001134   0.0016
2810 2016-10-05 07:25:00   11.26915  216.908122  0.009225  0.003134   0.0098
2811 2016-10-05 09:06:00   12.32092  191.420828 -0.016002 -0.023913  -0.0195
2812 2016-10-05 10:06:00  -44.37517  349.933537 -0.005495 -0.012296   -0.002
2813 2016-10-05 10:46:00   9.534214  166.806672 -0.003439 -0.010063    0.008
2814 2016-10-05 11:35:00  -1.785216   335.93133 -0.000172 -0.013736   0.0024
2815 2016-10-05 12:31:00  22.333089  138.554161  0.007491  0.002162   0.0064
2816 2016-10-05 13:15:00   0.705245  311.236523   0.00033 -0.015059   -0.005
2817 2016-10-05 15:07:00 -38.236733  276.297661 -0.002435 -0.009962    0.005
2818 2016-10-05 15:52:00  20.359175    88.54458  0.008069  0.001318   0.0068
2819 2016-10-05 16:46:00 -32.605963  252.741679 -0.000074 -0.008118   0.0037
2820 2016-10-05 17:34:00   20.69466    63.21533  0.005554  0.000149    0.001
2821 2016-10-05 18:30:00 -42.507566  224.375302  -0.00613 -0.011517   0.0008
2822 2016-10-05 20:03:00 -15.470402  206.606024   0.00247 -0.008941   0.0066
2823 2016-10-05 21:43:00 -11.686369  182.231983 -0.002857 -0.018795  -0.0083
2824 2016-10-05 22:41:00  37.641062  342.857327  -0.00006 -0.002713   0.0036
2825 2016-10-05 23:21:00  -0.041461  159.589888 -0.001919 -0.015556   0.0056
2826 2016-10-06 00:16:00  16.635649  323.199425  0.016997  0.007805   0.0047
2827 2016-10-06 01:05:00 -10.134784  132.091363 -0.004036 -0.013221   0.0003
2828 2016-10-06 02:57:00 -49.463129   95.429251 -0.008252 -0.012858  -0.0047
2829 2016-10-06 03:40:00  22.746764  271.232462  0.001887   -0.0013   0.0032
