,Time,Lat,Lon,MIC Unscaled,MIC,RADS GIM,Uncorrected
105,2024-01-22 06:27:07,-64.527712,211.771582,0.05018465842349151,0.03604854341458162,0.0348,-0.0272
106,2024-01-22 06:27:08,-64.471243,211.756875,0.05524906713883382,0.04110118637394329,0.0398,-0.0222
107,2024-01-22 06:27:09,-64.414773,211.742213,0.04033134614630403,0.02616843519925449,0.0248,-0.0372
108,2024-01-22 06:27:10,-64.358302,211.727595,0.030831558245043696,0.016668608553206267,0.0153,-0.0467
109,2024-01-22 06:27:11,-64.301829,211.713021,0.036491961130236214,0.022317977440842324,0.0209,-0.0411
110,2024-01-22 06:27:12,-64.245354,211.69849,0.059111328189272776,0.04491553931899172,0.0434,-0.0186
111,2024-01-22 06:27:13,-64.188878,211.684002,0.05333736246039522,0.03913681782252072,0.0376,-0.0244
112,2024-01-22 06:27:14,-64.132401,211.669556,0.06251350442863816,0.04829905068213652,0.0467,-0.0153
113,2024-01-22 06:27:15,-64.075923,211.655154,0.06974030658509162,0.05550268946352932,0.0538,-0.0082
114,2024-01-22 06:27:16,-63.962961,211.626475,0.02898893893031665,0.014669368634081012,0.0136,-0.0494
115,2024-01-22 06:27:17,-63.906479,211.612198,0.04628213774217784,0.031963809841782494,0.0309,-0.0321
116,2024-01-22 06:27:18,-63.849995,211.597962,0.0440980116465296,0.029776784006804405,0.0287,-0.0343
117,2024-01-22 06:27:19,-63.793509,211.583768,0.08739837862487318,0.07307708394798355,0.072,0.009
118,2024-01-22 06:27:20,-63.737022,211.569615,0.05067896139087783,0.03634294638994485,0.0352,-0.0278
119,2024-01-22 06:27:21,-63.680534,211.555502,0.05441431800736565,0.04007184429475544,0.0389,-0.0241
120,2024-01-22 06:27:22,-63.624044,211.54143,0.03601468684853374,0.021672145758470714,0.0205,-0.0425
121,2024-01-22 06:27:23,-63.567553,211.527397,0.047487488697377095,0.03313164864949637,0.0319,-0.0311
122,2024-01-22 06:27:24,-63.511061,211.513405,0.05709464267348512,0.042719228449523715,0.0414,-0.0216
123,2024-01-22 06:27:25,-63.454567,211.499452,0.0866027868195756,0.07222588487714222,0.0709,0.0079
124,2024-01-22 06:27:26,-63.398072,211.485538,0.089503225983489,0.07512624381751114,0.0738,0.0108
125,2024-01-22 06:27:27,-63.341576,211.471664,0.07920366514740235,0.06482660275787999,0.0635,0.0005
126,2024-01-22 06:27:28,-63.285078,211.457828,0.06995425939166587,0.05556795478191191,0.0552,-0.0088
127,2024-01-22 06:27:29,-63.228579,211.444031,0.04872226478734751,0.03434180473923565,0.034,-0.03
128,2024-01-22 06:27:30,-63.172079,211.430272,0.08462173212181859,0.07022310204222558,0.0698,0.0058
129,2024-01-22 06:27:31,-63.115577,211.416552,0.03083436434001828,0.016433426690773523,0.016,-0.048
130,2024-01-22 06:27:32,-63.00257,211.389224,0.07441519024208115,0.05994468584847641,0.0592,-0.0048
131,2024-01-22 06:27:33,-62.946064,211.375616,0.04056939519984527,0.026070721669588556,0.0252,-0.0388
132,2024-01-22 06:27:34,-62.889557,211.362046,0.07368139226229972,0.059180527188420776,0.0583,-0.0057
133,2024-01-22 06:27:35,-62.833049,211.348512,0.04197092315236229,0.02745370317061715,0.0265,-0.0375
134,2024-01-22 06:27:36,-62.776539,211.335015,0.07001733898247661,0.05549164006542182,0.0545,-0.0095
135,2024-01-22 06:27:37,-62.720029,211.321555,0.07692721777733158,0.06238144693241985,0.0613,-0.0027
136,2024-01-22 06:27:38,-62.663516,211.308131,0.0631467472373227,0.04859740888047619,0.0475,-0.0165
137,2024-01-22 06:27:39,-62.607003,211.294742,0.05292205610779219,0.03837722816236125,0.0373,-0.0267
138,2024-01-22 06:27:40,-62.550488,211.28139,0.07267141779450395,0.05811757278426188,0.057,-0.007
139,2024-01-22 06:27:41,-62.493972,211.268073,0.06342391194786967,0.04886047765463028,0.0487,-0.0163
140,2024-01-22 06:27:42,-62.437454,211.254792,0.04454925323569022,0.02998118976444058,0.0298,-0.0352
141,2024-01-22 06:27:43,-62.380936,211.241545,0.06658122171165803,0.052007318451719714,0.0518,-0.0132
142,2024-01-22 06:27:44,-62.324416,211.228334,0.028988678307941065,0.014413412926559288,0.0142,-0.0508
143,2024-01-22 06:27:45,-62.267894,211.215157,0.03516214135908912,0.02057345623584777,0.0203,-0.0447
144,2024-01-22 06:27:46,-62.211372,211.202015,0.03142422731389724,0.016824200741129766,0.0165,-0.0485
145,2024-01-22 06:27:47,-62.154848,211.188907,0.041742228528710665,0.027138913613678914,0.0268,-0.0382
146,2024-01-22 06:27:48,-62.098323,211.175833,0.01414591760572663,-0.00047633854065158576,-0.0009,-0.0659
147,2024-01-22 06:27:49,-61.985269,211.149787,0.05884945652147026,0.0441717519036502,0.0435,-0.0215
148,2024-01-22 06:27:50,-61.92874,211.136814,0.05536816742562927,0.04068704482421271,0.04,-0.025
149,2024-01-22 06:27:51,-61.872209,211.123874,0.0470717125417024,0.03238994234204671,0.0317,-0.0333
150,2024-01-22 06:27:52,-61.815678,211.110968,0.06688889433872695,0.052203985482601814,0.0515,-0.0135
151,2024-01-22 06:27:53,-61.759145,211.098094,0.10149138615144188,0.08680602210753355,0.0861,0.0211
152,2024-01-22 06:27:54,-61.702611,211.085253,0.07176329926158584,0.057064798608737796,0.0563,-0.0087
153,2024-01-22 06:27:55,-61.646076,211.072444,0.04105382212837439,0.026357052695224946,0.0256,-0.0394
154,2024-01-22 06:27:56,-61.589539,211.059668,0.0680199875264331,0.05332939877346065,0.0526,-0.0124
155,2024-01-22 06:27:57,-61.533001,211.046924,0.06935702081567097,0.05465966706758853,0.0539,-0.0111
156,2024-01-22 06:27:58,-61.476462,211.034211,0.07180623405861489,0.05709989036244209,0.0563,-0.0087
157,2024-01-22 06:27:59,-61.419922,211.021531,0.053837648936611845,0.03912556657934778,0.0383,-0.0267
158,2024-01-22 06:28:00,-61.363381,211.008882,0.09715218742479537,0.08243744927315029,0.0826,0.0166
159,2024-01-22 06:28:01,-61.306838,210.996264,0.05456638435707939,0.03984905280421462,0.04,-0.026
