# RADS_ASC
# Created: 2024-06-03 09:30:31 UTC: rads2asc -S c2 -V time,lat,lon,sla -o c2_240212_noiono.asc --ymd 240212,240213 -X no_iono.xml
# Satellite = CRYOSAT2
# Phase     = a
# Cycle     = 179
# Pass      = 0441
# Equ_time  = 1234330521.478142 (2024-02-12 05:35:21.478142)
# Equ_lon   =  -53.000000
# Original  = CS_OFFL_SIR_GOP_2__20240212T051031_20240212T060007_C001.nc (TAI=2024-02-12T06:00:43.774297)
# Col  1    = time [seconds since 1985-01-01 00:00:00 UTC]
# Col  2    = latitude [degrees_north]
# Col  3    = longitude [degrees_east]
# Col  4    = sea level anomaly [m]
1234335546.531760 -56.268913 -173.080158   0.1485
1234335547.475197 -56.212224 -173.090569   0.1658
1234335548.418634 -56.155533 -173.100960   0.1926
1234335549.362071 -56.098841 -173.111332   0.1969
1234335550.305508 -56.042149 -173.121685   0.1618
1234335551.248945 -55.985455 -173.132020   0.1728
1234335552.192382 -55.928760 -173.142336   0.1894
1234335553.135819 -55.872064 -173.152633   0.1423
1234335554.079256 -55.815367 -173.162912   0.1788
1234335555.022693 -55.758669 -173.173173   0.1358
1234335555.966130 -55.701970 -173.183415   0.0714
1234335556.909568 -55.645269 -173.193639   0.0022
1234335557.853005 -55.588568 -173.203845  -0.0540
1234335558.796442 -55.531866 -173.214033  -0.0911
1234335559.739879 -55.475162 -173.224203  -0.1031
1234335560.683316 -55.418457 -173.234356  -0.1286
1234335561.626753 -55.361752 -173.244490  -0.1803
1234335562.570190 -55.305045 -173.254607  -0.1742
1234335563.513627 -55.248337 -173.264706  -0.2339
1234335564.457063 -55.191628 -173.274788  -0.2209
1234335565.400500 -55.134918 -173.284853  -0.2870
1234335566.343938 -55.078207 -173.294900  -0.2063
1234335567.287375 -55.021495 -173.304930  -0.2421
1234335568.230812 -54.964782 -173.314943  -0.2514
1234335569.174248 -54.908067 -173.324939  -0.2126
1234335570.117685 -54.851352 -173.334918  -0.2469
1234335571.061122 -54.794636 -173.344880  -0.2470
1234335572.004560 -54.737918 -173.354825  -0.2128
1234335572.947997 -54.681199 -173.364754  -0.1745
1234335573.891433 -54.624480 -173.374665  -0.1670
1234335574.834870 -54.567759 -173.384561  -0.1341
1234335575.778307 -54.511037 -173.394440  -0.1959
1234335576.721744 -54.454315 -173.404302  -0.2073
1234335577.665182 -54.397591 -173.414148  -0.1597
1234335578.608618 -54.340866 -173.423978  -0.2118
1234335579.552055 -54.284140 -173.433792  -0.1347
1234335580.495492 -54.227412 -173.443590  -0.1562
1234335581.438929 -54.170684 -173.453372  -0.0679
1234335582.382366 -54.113955 -173.463137  -0.0824
1234335583.325804 -54.057225 -173.472887  -0.0457
1234335584.269240 -54.000493 -173.482621  -0.0541
1234335585.212677 -53.943761 -173.492340  -0.0429
1234335586.156114 -53.887028 -173.502043  -0.0321
1234335587.099551 -53.830293 -173.511730   0.0392
1234335588.042988 -53.773557 -173.521402   0.0048
1234335588.986425 -53.716821 -173.531058   0.0148
1234335589.929862 -53.660083 -173.540699   0.0145
1234335590.873299 -53.603344 -173.550325   0.0714
1234335591.816736 -53.546605 -173.559936   0.0591
1234335592.760173 -53.489864 -173.569531   0.0817
1234335593.703610 -53.433122 -173.579112   0.0518
1234335594.647047 -53.376379 -173.588677   0.0467
1234335595.590484 -53.319635 -173.598228   0.0746
1234335596.533921 -53.262890 -173.607764   0.1006
1234335597.477358 -53.206144 -173.617285   0.0313
1234335598.420795 -53.149397 -173.626791   0.1044
1234335599.364232 -53.092649 -173.636283   0.0853
1234335600.307669 -53.035899 -173.645760   0.1078
1234335601.251106 -52.979149 -173.655223   0.0751
1234335602.194544 -52.922398 -173.664672   0.0676
1234335603.137981 -52.865645 -173.674106   0.1148
1234335604.081418 -52.808892 -173.683525   0.0788
1234335605.024854 -52.752137 -173.692931   0.0516
1234335605.968292 -52.695382 -173.702322   0.0414
1234335606.911729 -52.638625 -173.711699   0.0717
1234335607.855166 -52.581868 -173.721063   0.0639
1234335608.798603 -52.525109 -173.730412   0.0495
1234335609.742039 -52.468350 -173.739747   0.0600
1234335610.685476 -52.411589 -173.749069   0.0175
1234335611.628914 -52.354827 -173.758377   0.0651
1234335612.572351 -52.298064 -173.767671   0.0404
1234335613.515788 -52.241300 -173.776951   0.0747
1234335614.459224 -52.184536 -173.786218   0.0201
1234335615.402661 -52.127770 -173.795472   0.0001
1234335616.346098 -52.071003 -173.804712  -0.0057
1234335617.289536 -52.014235 -173.813938   0.0149
1234335618.232973 -51.957466 -173.823151  -0.0405
1234335619.176409 -51.900696 -173.832351  -0.0915
1234335620.119846 -51.843925 -173.841538  -0.0086
1234335621.063283 -51.787153 -173.850712  -0.0567
1234335622.006720 -51.730380 -173.859872  -0.0802
1234335622.950158 -51.673605 -173.869020  -0.1391
1234335623.893595 -51.616830 -173.878154  -0.0488
1234335624.837031 -51.560054 -173.887276  -0.1123
1234335625.780468 -51.503277 -173.896385  -0.1005
1234335626.723905 -51.446499 -173.905481  -0.0877
1234335627.667342 -51.389719 -173.914564  -0.1522
1234335628.610780 -51.332939 -173.923635  -0.1208
1234335629.554216 -51.276158 -173.932693  -0.1286
1234335630.497653 -51.219375 -173.941738  -0.0798
1234335631.441090 -51.162592 -173.950771  -0.1296
1234335632.384527 -51.105807 -173.959791  -0.1515
1234335633.327964 -51.049022 -173.968799  -0.1143
1234335634.271401 -50.992235 -173.977795  -0.1143
1234335635.214838 -50.935448 -173.986778  -0.1169
1234335636.158275 -50.878659 -173.995749  -0.1482
1234335637.101712 -50.821870 -174.004708  -0.1277
1234335638.045149 -50.765079 -174.013655  -0.1471
1234335638.988586 -50.708288 -174.022590  -0.1273
1234335639.932023 -50.651495 -174.031513  -0.0983
1234335640.875460 -50.594702 -174.040424  -0.0707
1234335641.818897 -50.537907 -174.049323  -0.1133
1234335642.762334 -50.481111 -174.058210  -0.0879
1234335643.705771 -50.424315 -174.067085  -0.1400
1234335644.649208 -50.367517 -174.075948  -0.1243
1234335645.592645 -50.310718 -174.084800  -0.0601
1234335646.536083 -50.253918 -174.093640  -0.0981
1234335647.479520 -50.197118 -174.102469  -0.1137
1234335648.422957 -50.140316 -174.111286  -0.0191
1234335649.366394 -50.083513 -174.120091  -0.0492
1234335650.309830 -50.026709 -174.128885   0.0016
1234335651.253268 -49.969904 -174.137668  -0.0040
1234335652.196705 -49.913099 -174.146439   0.0188
1234335653.140142 -49.856292 -174.155199   0.0248
1234335654.083579 -49.799484 -174.163948  -0.0576
1234335655.027015 -49.742675 -174.172685  -0.0850
1234335655.970452 -49.685865 -174.181412  -0.1301
1234335656.913890 -49.629054 -174.190127  -0.2424
1234335657.857327 -49.572242 -174.198831  -0.2492
1234335658.800764 -49.515430 -174.207524  -0.2843
1234335659.744201 -49.458616 -174.216206  -0.3156
1234335660.687637 -49.401801 -174.224878  -0.3559
1234335661.631074 -49.344985 -174.233538  -0.4015
1234335662.574512 -49.288168 -174.242188  -0.4202
1234335663.517949 -49.231350 -174.250826  -0.4268
1234335664.461386 -49.174531 -174.259455  -0.4187
1234335665.404822 -49.117711 -174.268072  -0.4160
1234335666.348259 -49.060890 -174.276679  -0.4096
1234335667.291696 -49.004068 -174.285275  -0.3241
1234335668.235134 -48.947245 -174.293861  -0.2837
1234335669.178571 -48.890421 -174.302436  -0.2503
1234335670.122007 -48.833596 -174.311000  -0.1920
1234335671.065444 -48.776770 -174.319555  -0.1814
1234335672.008881 -48.719943 -174.328098  -0.1287
1234335672.952318 -48.663115 -174.336632  -0.0590
1234335673.895756 -48.606286 -174.345155  -0.0026
1234335674.839192 -48.549456 -174.353668   0.0390
1234335675.782629 -48.492625 -174.362171   0.0067
1234335676.726066 -48.435793 -174.370664   0.0317
1234335677.669503 -48.378960 -174.379146   0.0176
1234335678.612940 -48.322126 -174.387619   0.0032
1234335679.556377 -48.265291 -174.396081  -0.0333
1234335680.499814 -48.208455 -174.404534  -0.0222
1234335681.443251 -48.151618 -174.412976  -0.0236
1234335682.386688 -48.094780 -174.421409  -0.0348
1234335683.330125 -48.037941 -174.429832   0.0293
1234335684.273562 -47.981102 -174.438245  -0.0515
1234335685.216999 -47.924260 -174.446648  -0.0409
1234335686.160436 -47.867418 -174.455041  -0.0596
1234335687.103873 -47.810575 -174.463425  -0.1190
1234335688.047310 -47.753732 -174.471799  -0.0538
1234335688.990747 -47.696887 -174.480164  -0.0264
1234335689.934184 -47.640041 -174.488519  -0.0351
1234335690.877621 -47.583194 -174.496864  -0.0102
1234335691.821059 -47.526346 -174.505200  -0.0574
1234335692.764496 -47.469497 -174.513527  -0.0570
1234335693.707933 -47.412647 -174.521844  -0.0599
1234335694.651370 -47.355796 -174.530151  -0.0547
1234335695.594806 -47.298944 -174.538449  -0.0890
1234335696.538244 -47.242091 -174.546739  -0.0591
1234335697.481681 -47.185237 -174.555018  -0.0627
1234335698.425118 -47.128382 -174.563289  -0.0529
1234335699.368555 -47.071526 -174.571550  -0.1164
1234335700.311992 -47.014670 -174.579802  -0.1200
1234335701.255428 -46.957812 -174.588045  -0.1029
1234335702.198866 -46.900953 -174.596279  -0.0969
1234335703.142303 -46.844093 -174.604504  -0.1132
1234335704.085740 -46.787232 -174.612720  -0.1152
1234335705.029177 -46.730371 -174.620927  -0.1219
1234335705.972613 -46.673508 -174.629125  -0.0694
1234335706.916050 -46.616644 -174.637315  -0.0625
1234335707.859488 -46.559779 -174.645495  -0.0186
1234335708.802925 -46.502914 -174.653666  -0.0521
1234335709.746362 -46.446047 -174.661829  -0.0064
1234335710.689798 -46.389179 -174.669983  -0.0295
1234335711.633235 -46.332311 -174.678128   0.0314
1234335712.576672 -46.275441 -174.686265  -0.1139
1234335713.520110 -46.218570 -174.694393  -0.0535
1234335714.463547 -46.161699 -174.702512  -0.0067
1234335715.406983 -46.104826 -174.710623  -0.0162
1234335716.350420 -46.047952 -174.718725  -0.0503
1234335717.293857 -45.991078 -174.726819  -0.0039
1234335718.237294 -45.934202 -174.734904   0.0473
1234335719.180732 -45.877326 -174.742981   0.0241
1234335720.124168 -45.820448 -174.751049  -0.0055
1234335721.067605 -45.763570 -174.759109   0.0490
1234335722.011042 -45.706690 -174.767161  -0.0284
1234335722.954479 -45.649810 -174.775204   0.0416
1234335723.897916 -45.592928 -174.783240   0.0219
1234335724.841353 -45.536046 -174.791267   0.0361
1234335725.784790 -45.479163 -174.799285   0.0077
1234335726.728227 -45.422278 -174.807296  -0.0443
1234335727.671664 -45.365393 -174.815298   0.0040
1234335728.615101 -45.308507 -174.823292  -0.0367
1234335729.558538 -45.251619 -174.831279   0.0137
1234335730.501975 -45.194731 -174.839257  -0.0657
1234335731.445412 -45.137842 -174.847227   0.0157
1234335732.388849 -45.080952 -174.855189  -0.0543
1234335733.332286 -45.024060 -174.863143   0.0008
1234335734.275723 -44.967168 -174.871090  -0.0399
1234335735.219160 -44.910275 -174.879028  -0.0704
1234335736.162597 -44.853381 -174.886959  -0.0489
1234335737.106035 -44.796486 -174.894882  -0.0582
1234335738.049472 -44.739590 -174.902797  -0.0121
1234335738.992909 -44.682693 -174.910704  -0.0013
1234335739.936346 -44.625795 -174.918603  -0.0284
1234335740.879783 -44.568896 -174.926495   0.0622
1234335741.823219 -44.511996 -174.934379  -0.0287
1234335742.766657 -44.455095 -174.942256   0.0852
1234335743.710094 -44.398193 -174.950125   0.0779
1234335744.653531 -44.341291 -174.957986   0.0627
1234335745.596968 -44.284387 -174.965840   0.0151
1234335746.540404 -44.227482 -174.973686   0.0905
1234335747.483841 -44.170576 -174.981525   0.0815
1234335748.427279 -44.113670 -174.989356   0.0766
1234335749.370716 -44.056762 -174.997180   0.0914
1234335750.314153 -43.999853 -175.004997   0.0496
1234335751.257589 -43.942944 -175.012806   0.0263
1234335752.201026 -43.886033 -175.020607   0.0706
1234335753.144463 -43.829122 -175.028402   0.0624
1234335754.087901 -43.772209 -175.036189   0.0536
1234335755.031338 -43.715296 -175.043969   0.0200
1234335755.974774 -43.658382 -175.051741   0.0333
1234335756.918211 -43.601466 -175.059507   0.0688
1234335757.861648 -43.544550 -175.067265   0.0054
1234335758.805085 -43.487633 -175.075016   0.0007
1234335759.748523 -43.430714 -175.082760   0.0465
1234335760.691959 -43.373795 -175.090497  -0.0027
1234335762.578833 -43.259954 -175.105950   0.0628
1234335763.522270 -43.203032 -175.113666   0.0713
1234335764.465707 -43.146109 -175.121374   0.0452
1234335765.409144 -43.089185 -175.129076   0.0046
1234335766.352581 -43.032260 -175.136771   0.0221
1234335767.296018 -42.975334 -175.144459   0.0877
1234335768.239455 -42.918407 -175.152140   0.0819
1234335769.182892 -42.861479 -175.159815   0.0984
1234335770.126329 -42.804551 -175.167482   0.1478
1234335771.069766 -42.747621 -175.175143   0.1259
1234335772.013203 -42.690690 -175.182796   0.1028
1234335772.956640 -42.633759 -175.190444   0.0690
1234335773.900077 -42.576826 -175.198084   0.0498
1234335774.843514 -42.519892 -175.205718   0.0581
1234335775.786951 -42.462958 -175.213345   0.0754
1234335776.730388 -42.406023 -175.220965   0.0785
1234335777.673825 -42.349086 -175.228579   0.0603
1234335778.617262 -42.292149 -175.236186   0.0481
1234335779.560699 -42.235211 -175.243787   0.0032
1234335780.504136 -42.178271 -175.251381   0.0231
1234335781.447574 -42.121331 -175.258968   0.0467
1234335782.391011 -42.064390 -175.266549   0.1214
1234335783.334448 -42.007448 -175.274124   0.0264
1234335784.277885 -41.950505 -175.281692   0.0539
1234335785.221322 -41.893561 -175.289254   0.0317
1234335786.164759 -41.836616 -175.296809   0.0657
1234335787.108195 -41.779670 -175.304358   0.0287
1234335788.051633 -41.722723 -175.311900   0.0782
1234335788.995070 -41.665775 -175.319436   0.0209
1234335789.938507 -41.608827 -175.326966   0.0496
1234335790.881944 -41.551877 -175.334490   0.0467
1234335791.825380 -41.494927 -175.342007   0.0568
1234335792.768817 -41.437975 -175.349519   0.1003
1234335793.712255 -41.381023 -175.357023   0.0610
1234335794.655692 -41.324069 -175.364522   0.1041
1234335795.599129 -41.267115 -175.372015   0.1142
1234335796.542565 -41.210159 -175.379501   0.1040
1234335797.486002 -41.153203 -175.386982   0.1147
1234335798.429439 -41.096246 -175.394456   0.0784
1234335799.372877 -41.039288 -175.401924   0.0400
1234335800.316314 -40.982329 -175.409386   0.0479
1234335801.259750 -40.925369 -175.416842   0.0305
1234335802.203187 -40.868408 -175.424292   0.0188
1234335803.146624 -40.811446 -175.431736   0.0507
1234335804.090061 -40.754483 -175.439174   0.0668
1234335805.033499 -40.697519 -175.446607   0.1248
1234335805.976935 -40.640555 -175.454033   0.0554
1234335806.920372 -40.583589 -175.461453   0.0841
1234335807.863809 -40.526623 -175.468868   0.1498
1234335808.807246 -40.469655 -175.476276   0.1197
1234335809.750683 -40.412687 -175.483679   0.1456
1234335810.694121 -40.355717 -175.491076   0.0911
1234335811.637557 -40.298747 -175.498467   0.0807
1234335812.580994 -40.241776 -175.505853   0.0759
1234335813.524431 -40.184804 -175.513232   0.0707
1234335814.467868 -40.127830 -175.520606   0.0934
1234335815.411305 -40.070856 -175.527975   0.1040
1234335816.354742 -40.013881 -175.535337   0.0869
1234335817.298179 -39.956906 -175.542694  -0.0291
1234335818.241616 -39.899929 -175.550046   0.1019
1234335819.185053 -39.842951 -175.557391   0.0557
1234335820.128490 -39.785972 -175.564731   0.0544
1234335821.071927 -39.728993 -175.572066   0.0727
1234335822.015364 -39.672012 -175.579395  -0.0133
1234335822.958801 -39.615031 -175.586718   0.0123
1234335823.902238 -39.558048 -175.594036   0.0509
1234335824.845675 -39.501065 -175.601348  -0.0227
1234335825.789112 -39.444081 -175.608655   0.0155
1234335826.732550 -39.387096 -175.615957   0.0289
1234335827.675987 -39.330109 -175.623253   0.0236
1234335828.619424 -39.273122 -175.630543  -0.0078
1234335829.562861 -39.216134 -175.637829   0.0411
1234335830.506298 -39.159146 -175.645108   0.0052
1234335831.449735 -39.102156 -175.652383  -0.0121
1234335832.393171 -39.045165 -175.659652   0.0179
1234335833.336609 -38.988173 -175.666916   0.0706
1234335834.280046 -38.931181 -175.674174   0.0019
1234335835.223483 -38.874188 -175.681427   0.0473
1234335836.166920 -38.817193 -175.688675   0.1044
1234335837.110356 -38.760198 -175.695918   0.1085
1234335838.053793 -38.703202 -175.703156   0.1267
1234335838.997231 -38.646204 -175.710388   0.1280
1234335839.940668 -38.589206 -175.717615   0.0889
1234335840.884105 -38.532207 -175.724837   0.1172
1234335841.827541 -38.475208 -175.732054   0.0976
1234335842.770978 -38.418207 -175.739265   0.1307
1234335843.714415 -38.361205 -175.746472   0.1083
1234335844.657853 -38.304202 -175.753673   0.1115
1234335845.601290 -38.247199 -175.760870   0.1414
1234335846.544726 -38.190194 -175.768061   0.1396
1234335847.488163 -38.133189 -175.775247   0.1118
1234335848.431600 -38.076183 -175.782428   0.1452
1234335849.375037 -38.019176 -175.789605   0.1305
1234335850.318475 -37.962167 -175.796776   0.1662
1234335851.261912 -37.905158 -175.803942   0.1988
1234335852.205348 -37.848149 -175.811104   0.1206
1234335853.148785 -37.791138 -175.818260   0.1202
1234335854.092222 -37.734126 -175.825412   0.1035
1234335855.035659 -37.677113 -175.832558   0.1182
1234335855.979097 -37.620100 -175.839700   0.0934
1234335856.922533 -37.563085 -175.846837   0.0555
1234335857.865970 -37.506070 -175.853969   0.0662
1234335858.809407 -37.449054 -175.861096   0.0447
1234335859.752844 -37.392036 -175.868218   0.0781
1234335860.696281 -37.335018 -175.875336   0.0715
1234335861.639718 -37.277999 -175.882449   0.0187
1234335862.583155 -37.220979 -175.889557   0.0099
1234335863.526592 -37.163959 -175.896660   0.0666
1234335864.470029 -37.106937 -175.903758   0.0183
1234335865.413466 -37.049914 -175.910852   0.0664
1234335866.356903 -36.992891 -175.917941  -0.0174
1234335867.300340 -36.935866 -175.925026   0.0516
1234335868.243777 -36.878841 -175.932106   0.0092
1234335869.187214 -36.821815 -175.939181   0.0086
1234335870.130651 -36.764788 -175.946252   0.0396
1234335871.074088 -36.707760 -175.953318   0.0447
1234335872.017526 -36.650731 -175.960379   0.0211
1234335872.960963 -36.593701 -175.967436   0.0173
1234335873.904400 -36.536670 -175.974488  -0.0063
1234335874.847837 -36.479639 -175.981536   0.0311
1234335875.791274 -36.422606 -175.988579  -0.0186
1234335876.734711 -36.365573 -175.995618   0.0605
1234335877.678147 -36.308539 -176.002652   0.0350
1234335878.621585 -36.251503 -176.009681  -0.0239
1234335879.565022 -36.194468 -176.016707   0.0144
1234335880.508459 -36.137431 -176.023727   0.0308
1234335881.451896 -36.080393 -176.030744   0.0427
1234335882.395332 -36.023354 -176.037756   0.0551
1234335883.338769 -35.966314 -176.044763   0.0873
1234335884.282207 -35.909274 -176.051766   0.0518
1234335885.225644 -35.852232 -176.058765   0.1273
1234335886.169081 -35.795190 -176.065759   0.1165
1234335887.112517 -35.738147 -176.072750   0.1010
1234335888.055954 -35.681103 -176.079735   0.0828
1234335888.999391 -35.624058 -176.086717   0.0792
1234335889.942828 -35.567012 -176.093694   0.0769
1234335890.886266 -35.509965 -176.100667   0.0999
1234335891.829703 -35.452918 -176.107635   0.0770
1234335892.773139 -35.395869 -176.114600   0.0453
1234335893.716576 -35.338820 -176.121560   0.0388
1234335894.660013 -35.281770 -176.128516   0.0481
1234335895.603450 -35.224719 -176.135467   0.0210
1234335896.546888 -35.167667 -176.142415   0.0453
1234335897.490324 -35.110614 -176.149358   0.0038
1234335898.433761 -35.053560 -176.156297   0.0244
1234335899.377198 -34.996505 -176.163232  -0.0422
1234335900.320635 -34.939450 -176.170163   0.0350
1234335901.264072 -34.882393 -176.177090   0.0815
1234335902.207509 -34.825336 -176.184013   0.0857
1234335903.150946 -34.768278 -176.190931   0.0676
1234335904.094383 -34.711219 -176.197846   0.0430
1234335905.037820 -34.654159 -176.204756   0.0980
1234335905.981257 -34.597098 -176.211663   0.0466
1234335906.924694 -34.540037 -176.218565   0.0531
1234335907.868131 -34.482974 -176.225463   0.0646
1234335908.811568 -34.425911 -176.232358   0.0509
1234335909.755005 -34.368846 -176.239248   0.0712
1234335910.698442 -34.311781 -176.246134   0.0698
1234335911.641879 -34.254715 -176.253017   0.0639
1234335912.585316 -34.197648 -176.259895   0.0582
1234335913.528753 -34.140581 -176.266770   0.0779
1234335914.472190 -34.083512 -176.273640   0.0693
1234335915.415627 -34.026443 -176.280507   0.0859
1234335916.359065 -33.969372 -176.287370   0.0496
1234335917.302502 -33.912301 -176.294229   0.0931
1234335918.245938 -33.855229 -176.301084   0.0692
1234335919.189376 -33.798156 -176.307935   0.0785
1234335920.132813 -33.741082 -176.314782   0.0607
1234335921.076250 -33.684007 -176.321626   0.0957
1234335922.019687 -33.626932 -176.328466   0.0712
1234335922.963123 -33.569856 -176.335302   0.0719
1234335923.906560 -33.512778 -176.342134   0.0779
1234335924.849998 -33.455700 -176.348962   0.0769
1234335925.793435 -33.398621 -176.355787   0.0920
1234335926.736872 -33.341541 -176.362608   0.0428
1234335927.680308 -33.284461 -176.369425   0.0237
1234335928.623745 -33.227379 -176.376238   0.0360
1234335929.567182 -33.170297 -176.383048   0.0163
1234335930.510620 -33.113213 -176.389854   0.0909
1234335931.454057 -33.056129 -176.396656   0.0853
1234335932.397494 -32.999044 -176.403455   0.0831
1234335933.340930 -32.941958 -176.410250   0.1333
1234335934.284367 -32.884872 -176.417041   0.0815
1234335935.227804 -32.827784 -176.423829   0.0979
1234335936.171242 -32.770696 -176.430613   0.0651
1234335937.114679 -32.713607 -176.437393   0.0558
1234335938.058115 -32.656517 -176.444170   0.0584
1234335939.001552 -32.599426 -176.450943   0.0680
1234335939.944989 -32.542334 -176.457713   0.0278
1234335940.888426 -32.485241 -176.464479   0.0829
1234335941.831864 -32.428148 -176.471242   0.0331
1234335942.775300 -32.371053 -176.478001   0.0507
1234335943.718737 -32.313958 -176.484757   0.0511
1234335944.662174 -32.256862 -176.491509   0.0147
1234335945.605611 -32.199765 -176.498257   0.0370
1234335946.549048 -32.142668 -176.505002   0.0391
1234335947.492485 -32.085569 -176.511744  -0.0010
1234335948.435922 -32.028470 -176.518482   0.0971
1234335949.379359 -31.971369 -176.525217   0.0839
1234335950.322796 -31.914268 -176.531948   0.0617
1234335951.266233 -31.857166 -176.538676   0.0945
1234335952.209670 -31.800064 -176.545400   0.0913
1234335953.153107 -31.742960 -176.552121   0.0874
1234335954.096544 -31.685856 -176.558839   0.0583
1234335955.039981 -31.628750 -176.565553   0.0566
1234335955.983418 -31.571644 -176.572264   0.0945
1234335956.926855 -31.514537 -176.578972   0.0409
1234335957.870292 -31.457430 -176.585676   0.0316
1234335958.813729 -31.400321 -176.592377   0.0145
1234335959.757166 -31.343212 -176.599074  -0.0446
1234335960.700603 -31.286101 -176.605768  -0.0108
1234335961.644041 -31.228990 -176.612459   0.0122
1234335962.587478 -31.171878 -176.619147   0.0298
1234335963.530914 -31.114766 -176.625831   0.0100
1234335964.474352 -31.057652 -176.632512   0.0013
1234335965.417789 -31.000538 -176.639190  -0.0075
1234335966.361226 -30.943422 -176.645865  -0.0549
1234335967.304663 -30.886306 -176.652536  -0.0290
1234335968.248100 -30.829189 -176.659204  -0.0532
1234335969.191536 -30.772072 -176.665869  -0.0503
1234335970.134974 -30.714953 -176.672531  -0.0904
1234335971.078411 -30.657834 -176.679190  -0.0689
1234335972.021848 -30.600714 -176.685845  -0.1107
1234335972.965285 -30.543593 -176.692497  -0.0769
1234335973.908721 -30.486471 -176.699146  -0.0363
1234335974.852158 -30.429348 -176.705792  -0.0963
1234335975.795596 -30.372225 -176.712435  -0.0813
1234335976.739033 -30.315100 -176.719075  -0.1012
1234335977.682470 -30.257975 -176.725711  -0.0809
1234335978.625906 -30.200850 -176.732345  -0.0643
1234335979.569343 -30.143723 -176.738975  -0.0714
1234335980.512780 -30.086595 -176.745602  -0.0332
1234335981.456218 -30.029467 -176.752227  -0.0708
1234335982.399655 -29.972338 -176.758848  -0.0375
1234335983.343091 -29.915208 -176.765466  -0.0436
1234335984.286528 -29.858077 -176.772081  -0.0679
1234335985.229965 -29.800945 -176.778693  -0.0556
1234335986.173402 -29.743813 -176.785302  -0.0192
1234335987.116840 -29.686680 -176.791908  -0.0263
1234335988.060276 -29.629546 -176.798511  -0.0874
1234335989.003713 -29.572411 -176.805111  -0.0474
1234335989.947150 -29.515275 -176.811708  -0.1131
1234335990.890587 -29.458139 -176.818303  -0.0854
1234335991.834024 -29.401001 -176.824894  -0.1116
1234335992.777461 -29.343863 -176.831482  -0.0784
1234335993.720898 -29.286724 -176.838067  -0.1175
1234335994.664335 -29.229585 -176.844650  -0.1001
1234335995.607772 -29.172444 -176.851229  -0.0743
1234335996.551209 -29.115303 -176.857806  -0.0861
1234335997.494646 -29.058161 -176.864379  -0.0484
1234335998.438083 -29.001018 -176.870950  -0.0626
1234335999.381520 -28.943874 -176.877518  -0.0838
1234336000.324957 -28.886730 -176.884083  -0.0904
1234336001.268394 -28.829585 -176.890645  -0.0338
1234336002.211831 -28.772439 -176.897205   0.0066
1234336003.155268 -28.715292 -176.903761   0.0291
1234336004.098705 -28.658144 -176.910315   0.0558
1234336005.042142 -28.600996 -176.916866   0.0810
1234336005.985579 -28.543847 -176.923414   0.0630
1234336006.929017 -28.486697 -176.929959   0.0633
1234336007.872454 -28.429546 -176.936502   0.0566
1234336008.815891 -28.372394 -176.943041   0.0761
1234336009.759328 -28.315242 -176.949578   0.0567
1234336010.702765 -28.258089 -176.956112   0.0765
1234336011.646202 -28.200935 -176.962644   0.0768
1234336012.589639 -28.143780 -176.969173   0.0696
1234336013.533076 -28.086624 -176.975699   0.0698
1234336014.476512 -28.029468 -176.982222   0.0428
1234336015.419950 -27.972311 -176.988742   0.0797
1234336016.363387 -27.915153 -176.995260   0.0317
1234336017.306824 -27.857995 -177.001775   0.0848
1234336018.250261 -27.800835 -177.008288   0.0490
1234336019.193697 -27.743675 -177.014798   0.0657
1234336020.137134 -27.686514 -177.021305   0.0613
1234336021.080572 -27.629352 -177.027809   0.0345
1234336022.024009 -27.572190 -177.034311   0.0183
1234336022.967446 -27.515026 -177.040810  -0.0185
1234336023.910882 -27.457862 -177.047307  -0.0067
1234336024.854319 -27.400697 -177.053801   0.0000
1234336025.797756 -27.343532 -177.060292   0.0088
1234336026.741194 -27.286365 -177.066781   0.0396
1234336027.684631 -27.229198 -177.073267   0.0175
1234336028.628067 -27.172030 -177.079751   0.0320
1234336029.571504 -27.114861 -177.086232  -0.0183
1234336030.514941 -27.057692 -177.092710   0.0256
1234336031.458378 -27.000522 -177.099186   0.0311
1234336032.401816 -26.943351 -177.105660  -0.0144
1234336033.345252 -26.886179 -177.112130   0.0188
1234336034.288689 -26.829006 -177.118599   0.0184
1234336035.232126 -26.771833 -177.125064   0.0109
1234336036.175563 -26.714659 -177.131528   0.0340
1234336037.119000 -26.657484 -177.137988   0.0017
1234336038.062438 -26.600309 -177.144447   0.0357
1234336039.005874 -26.543132 -177.150902   0.0339
1234336039.949311 -26.485955 -177.157356  -0.0114
1234336040.892748 -26.428777 -177.163806  -0.0043
1234336041.836185 -26.371599 -177.170255   0.0504
1234336042.779622 -26.314419 -177.176701   0.0583
1234336043.723059 -26.257239 -177.183144   0.0845
1234336044.666496 -26.200058 -177.189585   0.0481
1234336045.609933 -26.142877 -177.196024   0.0530
1234336046.553370 -26.085694 -177.202460   0.0560
1234336047.496807 -26.028511 -177.208894   0.0763
1234336048.440244 -25.971327 -177.215325   0.0686
1234336049.383681 -25.914143 -177.221754   0.0555
1234336050.327118 -25.856957 -177.228181   0.1098
1234336051.270556 -25.799771 -177.234605   0.1328
1234336052.213993 -25.742584 -177.241027   0.1113
1234336053.157430 -25.685396 -177.247447   0.1742
1234336054.100867 -25.628208 -177.253864   0.1111
